,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19
Replicate_0,4.307116690502996,4.269386704804791,4.230318939364951,4.1874268997019435,4.126689355828724,4.06727136530949,4.025256393122116,3.982499463924949,3.9201878582408844,3.8614859770620074,3.8200877616069375,3.7762754222010333,3.729559259786029,3.680683165097166,3.630800367508594,3.594813364466721,3.555384927268445,3.5005363680834263,3.4531171459969725,3.4197367266452505
Replicate_1,4.307116690502996,4.269386704804791,4.230318939364951,4.1874268997019435,4.126689355828724,4.06727136530949,4.025256393122116,3.982499463924949,3.9201878582408844,3.8614859770620074,3.8200877616069375,3.7762754222010333,3.729559259786029,3.680683165097166,3.630800367508594,3.594813364466721,3.555384927268445,3.5005363680834263,3.4531171459969725,3.4197367266452505
Replicate_2,4.307116690502996,4.269386704804791,4.230318939364951,4.1874268997019435,4.126689355828724,4.06727136530949,4.025256393122116,3.982499463924949,3.9201878582408844,3.8614859770620074,3.8200877616069375,3.7762754222010333,3.729559259786029,3.680683165097166,3.630800367508594,3.594813364466721,3.555384927268445,3.5005363680834263,3.4531171459969725,3.4197367266452505
Replicate_3,4.307116690502996,4.269386704804791,4.230318939364951,4.1874268997019435,4.126689355828724,4.06727136530949,4.025256393122116,3.982499463924949,3.9201878582408844,3.8614859770620074,3.8200877616069375,3.7762754222010333,3.729559259786029,3.680683165097166,3.630800367508594,3.594813364466721,3.555384927268445,3.5005363680834263,3.4531171459969725,3.4197367266452505
Replicate_4,4.307116690502996,4.269386704804791,4.230318939364951,4.1874268997019435,4.126689355828724,4.06727136530949,4.025256393122116,3.982499463924949,3.9201878582408844,3.8614859770620074,3.8200877616069375,3.7762754222010333,3.729559259786029,3.680683165097166,3.630800367508594,3.594813364466721,3.555384927268445,3.5005363680834263,3.4531171459969725,3.4197367266452505
Replicate_5,4.307116690502996,4.269386704804791,4.230318939364951,4.1874268997019435,4.126689355828724,4.06727136530949,4.025256393122116,3.982499463924949,3.9201878582408844,3.8614859770620074,3.8200877616069375,3.7762754222010333,3.729559259786029,3.680683165097166,3.630800367508594,3.594813364466721,3.555384927268445,3.5005363680834263,3.4531171459969725,3.4197367266452505
Replicate_6,4.307116690502996,4.269386704804791,4.230318939364951,4.1874268997019435,4.126689355828724,4.06727136530949,4.025256393122116,3.982499463924949,3.9201878582408844,3.8614859770620074,3.8200877616069375,3.7762754222010333,3.729559259786029,3.680683165097166,3.630800367508594,3.594813364466721,3.555384927268445,3.5005363680834263,3.4531171459969725,3.4197367266452505
Replicate_7,4.307116690502996,4.269386704804791,4.230318939364951,4.1874268997019435,4.126689355828724,4.06727136530949,4.025256393122116,3.982499463924949,3.9201878582408844,3.8614859770620074,3.8200877616069375,3.7762754222010333,3.729559259786029,3.680683165097166,3.630800367508594,3.594813364466721,3.555384927268445,3.5005363680834263,3.4531171459969725,3.4197367266452505
Replicate_8,4.307116690502996,4.269386704804791,4.230318939364951,4.1874268997019435,4.126689355828724,4.06727136530949,4.025256393122116,3.982499463924949,3.9201878582408844,3.8614859770620074,3.8200877616069375,3.7762754222010333,3.729559259786029,3.680683165097166,3.630800367508594,3.594813364466721,3.555384927268445,3.5005363680834263,3.4531171459969725,3.4197367266452505
Replicate_9,4.307116690502996,4.269386704804791,4.230318939364951,4.1874268997019435,4.126689355828724,4.06727136530949,4.025256393122116,3.982499463924949,3.9201878582408844,3.8614859770620074,3.8200877616069375,3.7762754222010333,3.729559259786029,3.680683165097166,3.630800367508594,3.594813364466721,3.555384927268445,3.5005363680834263,3.4531171459969725,3.4197367266452505
